label	text
SAR	 i am not a lohan anymore  detox now for  weeks new me !  week tomorrow 
NON	yay its fucking monday life is so perfect and magical i love everything
SAR	 jessica sheds tears at her fan signing event   makes me weak everytime sica
NON	 now , now , islam is the religion of peace and only christians can hurt anybody ! get it right ! 
SAR	that was a very rememberable new years kiss      love my relationship 
NON	so excited to spend the next  hours at school .
NON	erasure by percival everett and pym by mat johnson .  so there is black literature after the black arts movement  changethe canon 
NON	friday morning lecture on blood      
NON	obama whisked away to hospital , diagnosed with acid reflux  wow , that ' s some real news .
SAR	thanks  for connecting . always look forward to exchange thoughts n ideas with  entrepreneur  working on  green  n  sustainability 
NON	 but it has to be fake !  where are all the stars ? 
SAR	stomach hurts sick of having sinus infection ! 
SAR	it ' s beginning to look a lot like .  .  intravenous !  selfie   xmas do   xmas party   
NON	babysitting is what i like to do on a saturday 
SAR	 cheers bro ! top man 
NON	welp . there goes  bucks down the drain . thanks ku student housing . get . me .  out  .
NON	that moment you drop your phone right after your kid gives you a case for xmas but before it ' s actually opened and put to use .
SAR	      nice what you cooking me  
NON	 you want to see something irish !  of all the reasons to be closed    
NON	 yeah that ' s it
SAR	oh oh mum is  going  to be  pleased   little tike  
NON	thanks for clearing everything up koenig  serial brady 
SAR	porygon 2  are  found in the w  . monstermmorpg . com  wild  . bulbiest follow   working 
SAR	um  can i please have  for christmas ? !  dang he looks great tonight . why did i not go to this thing tonight ?
NON	coffee and fiber one . it ' s worth getting up for .
NON	make up hours sound fun .
NON	.  what a great start to my day
NON	 you can afford stocks ? teachers make  so much  money it ' s crazy !
NON	my favorite part of dislocating my shoulder is now being able to feel it roll around in the socket
SAR	why am i wide awake right now .  
SAR	 i am okay with a trade , but they better get a darn good package and it better not be in the division
NON	   hope you have more ambition john , cause no one else seems too .
NON	i just love eu servers . 
NON	 haha i am going to have fun with it next year .
NON	having to be up in four hours sounds great
NON	well , my nmu computer just took a poop on me  hopefully it will start back up later .   what do i expect   nmu computers are the best   
NON	irony died  times during the climax of sholay , when the police urged thakur not to take the law into his  hands  .  bollywood 
SAR	     how many of those jobs earn  middle class  wages ?  economics   math   z 
SAR	 not going this time , we might have a chance ! fool me once , shame on you , fool me twice .   fuck that 
SAR	 hahaha such a  town
SAR	never seen the gym so packed
NON	easiest final of my life . so glad i studied  hours for it
SAR	look for the girl with the broken smile , ask her if she wants to stay while , and she will be loved .  
SAR	gah ! desperately trying to bust this cold !
NON	 great job on reporting on a mentally unstable man and calling him drug crazed
SAR	 they have spread their positions off with long feeder cattle !
SAR	  ndp  to introduce bill to make  ohip  public appropriate confidentiality
SAR	 is   there   too   much  to  do  or  are   you   delegating   enough  ? 
NON	try to ring  about a plumbing issue . her phone goes off upstairs with super mario theme tune  retro gaming 
NON	crushes are great until you realize they will never be interested in you . 
NON	i love seeing what you guys got
NON	nicholas sparks has been manipulating women to believe that guys in reality are as sensitive as the male characters in his books .
SAR	have you gotten your tree yet ? xmas tree nail wraps available at   nail wraps   nail art  .  
SAR	oi na how am i functioning right now  sleep deprived 
SAR	  i guess that means  msm  will dig something up to smear barkley now .  ferguson 
SAR	my whole life is just oh ok .
NON	 because it ' s much more important to unilaterally remove restrictions on oil and gas sector .
NON	being ignored is still in my top ten things i love .
NON	 love randomly waking up at  me everyday multiple times  
SAR	 excited for  its gonna be a good year for music ur gonna smash it  ed  
NON	 oh ,  believe  me . i agree totally . my tweet was pure . we need  more   guns  , not less . santa is bringing me one .  2 a 
SAR	update ! punt an ostrich ?   via 
NON	 love  is far more important than  money  ! the problem is , you only know it once you have money !  life   humanity 
SAR	 why ? he has draft pick compensation tied to his name and is only six months younger .
SAR	  alert   please change this  .   its me  > > >  now playing  relentlezz  who i be tune in 
NON	today is just starting out fabulous
SAR	brother  we do not look alike  frère   family   love him  
SAR	feel bad , confused over ny cop controversy . that one is on camera .  brown  so clear  love  your neighbor
NON	 oh that sounds like a great plan .  
NON	ostentatious a showy display designed to impress . thats the word i immediately think of when i see a woman feeding her child !  idiot 
SAR	  school system  update  textbook  lies to support  evolution  theory .  tco  .  
NON	he was half of what she deserved , yet he was all that she ever wanted , , , ,
NON	looking forward to doing my  page essay tonight  seems like fun
NON	it ' s pretty amazing that in ' the land of the free ' , people are debating if we should feel safe around our police .
NON	you keep cops and civilians accountable with body cameras  rip  eric gardner . cameras do not keep people accountable , people do
NON	 our  losses followed bye weeks and an  fcs  team . do we get rid of those next year ?
SAR	marked as to read becassine pendant la grande guerre by caumery 
SAR	 people who are drinking and driving now please
SAR	most important thing i have learned in school 
NON	 lrt  gee . good thing there ' s no  war on women  .
SAR	always gonna be an uphill battle , sometimes i am gonna have to lose .
NON	 think i may use that in my ads ! 
NON	the of the new jd gym bein right next to a sayers sausage roll with salad please 
NON	now i see why this play wasn ' t reviewed . because it wasn ' t even close . 
SAR	visit  tripplebeam   music   promotions    michigan  
NON	storm coming !  today i m loving  
NON	so far today i burned my tongue on my coffee . saw a dead guy on the freeway and chipped the windshield in the truck  gonna have a good day 
NON	 it ' s so the speaker remembers their talk ' s over . otherwise how would they know ?
NON	we prefer to lose the derby vs  su c  and fight for ligna trophy .
NON	love how the adverts for the woman in black  say you will not sleep for weeks .  way to sell it to me   she never left 
NON	american red cross van together we can save lives .  and the driver is smoking .
SAR	 finals week got me like  ugh . make it stop .  finals   finals week   ewu  
NON	  what does  pti  do apart from whining ?  youthiacrasy 
SAR	 still out w / back sprain ?
NON	kid who tried stealing tools from me is now mad cuz someone took his hot sauce out of the fridge at work
NON	 so monday it is , tickets on general sale for boxing day . thanks for your help
NON	   it has the word man in it  !  just as sexist as saying mail man instead of mail carrier .  michigan man 
NON	i am seeing more and more people using the term  gamer gate  and i can not believe i am going to say this but they are using it incorrectly
SAR	 eu  how santa juncker can bring the gift of a healthier eu 
NON	 is such a beauty   man i tiba probs 
NON	taking the christmas lights down in the swamp will be a blast .
NON	 but hey we could just kill their kids in a drone strike cause that strategy seems to b working so well and
NON	gotta love a romanian playing an improvised version of jingle bells in a minor key . really sets the festive mood .
SAR	 it ' s really difficult not to bark back at my pms ing daughter . when bae tweets about you <
NON	  spoiled , rancid food  and  guns in the aisles ? rats in  ? sounds great .
